Upper Lat,Upper Lon,Lower Lat,Lower Lon,Energy stoage MWh per ha,GWh,h
-28.6778,152.1858,-28.6831,152.2358,40,2,6
-28.0128,152.6056,-28.0281,152.6356,31,2,6
-28.3831,152.3814,-28.4325,152.3922,25,2,6
-28.7408,152.1144,-28.7386,152.1611,37,2,6
-28.6833,152.3158,-28.6542,152.3392,22,2,6
-28.6378,152.1994,-28.6417,152.2714,33,2,6
-28.5747,152.1911,-28.5914,152.2564,30,2,6
-28.1864,152.4172,-28.1308,152.4972,28,2,6
-28.3197,152.3956,-28.3233,152.4517,43,2,6
-28.6308,152.1744,-28.6325,152.2414,51,2,6
-28.2344,152.3828,-28.2131,152.3764,35,2,6
-32.2475,151.2742,-32.2953,151.2675,44,2,6
-32.5564,151.4344,-32.6039,151.4414,23,2,6
-32.9694,151.42,-32.9278,151.4503,13,2,6
-38.4447,146.5225,-38.4169,146.5181,39,2,6
-38.4694,146.3442,-38.4561,146.3247,29,2,6
-38.4181,146.6028,-38.4786,146.6239,34,2,6
-38.4183,146.5961,-38.485,146.6397,27,2,6
-38.2503,146.0811,-38.2006,146.0458,11,2,6
-30.2167,150.4586,-30.1944,150.4208,18,2,6
-30.375,150.8569,-30.3672,150.8092,28,2,6
-30.9031,150.9858,-30.9647,150.9833,28,2,6
-30.6425,150.9556,-30.6417,150.8942,23,2,6
-31.8208,150.1647,-31.8933,150.145,57,2,6
-20.7542,148.44,-20.7269,148.4942,35,2,6
-20.8322,148.5469,-20.7886,148.5608,48,2,6
-20.7703,148.4522,-20.7367,148.4956,33,2,6
-20.6161,148.3267,-20.6222,148.3833,27,2,6
-20.7397,148.4553,-20.7136,148.4781,60,2,6
-20.8639,148.5703,-20.8108,148.5975,29,2,6
-20.6136,148.3219,-20.5717,148.3381,28,2,6
-20.7975,148.4556,-20.7622,148.49,51,2,6
-20.6442,148.3294,-20.6347,148.3956,18,2,6
-20.8619,148.5831,-20.8617,148.6194,39,2,6
-20.8128,148.5158,-20.7906,148.5519,29,2,6
-20.7611,148.4464,-20.7228,148.4942,31,2,6
-20.7925,148.465,-20.7519,148.4986,46,2,6
-20.8689,148.5792,-20.88,148.6197,40,2,6
-20.8397,148.5422,-20.7944,148.5672,35,2,6
-20.8036,148.4772,-20.7725,148.5022,60,2,6
-20.645,148.3314,-20.635,148.3958,27,2,6
-20.5908,148.2839,-20.5764,148.3189,29,2,6
-20.8492,148.5706,-20.8067,148.6158,28,2,6
-20.7072,148.4036,-20.6586,148.395,39,2,6
-20.5061,148.2778,-20.4897,148.2636,44,2,6
-20.755,148.4592,-20.7089,148.5197,25,2,6
-20.6117,148.3264,-20.5603,148.3472,37,2,6
-20.8625,148.5583,-20.7911,148.6053,24,2,6
-20.6439,148.3436,-20.6206,148.3881,27,2,6
-20.9817,148.3158,-20.9578,148.3375,18,2,6
-20.7428,148.4436,-20.7178,148.4789,52,2,6
-20.7953,148.4694,-20.7658,148.4922,60,2,6
-31.7072,149.9658,-31.67,149.9308,26,2,6
-31.7061,149.9431,-31.6642,149.9122,36,2,6
-31.6775,149.8567,-31.6283,149.9025,27,2,6
-31.6778,149.8606,-31.6542,149.9036,39,2,6
-16.6111,128.2636,-16.6247,128.2361,21,2,6
-37.5711,145.5511,-37.5997,145.4892,62,2,6
-37.4103,145.8147,-37.4322,145.7097,40,2,6
-37.4211,145.8206,-37.4556,145.7267,39,2,6
-37.7939,145.8189,-37.7878,145.7606,44,2,6
-37.4431,145.8283,-37.5056,145.79,74,2,6
-37.6175,145.7347,-37.6064,145.7014,52,2,6
-37.3967,145.8117,-37.3858,145.7106,41,2,6
-37.5569,145.5578,-37.6428,145.5361,45,2,6
-37.8031,145.8492,-37.7489,145.8339,44,2,6
-37.8219,145.8058,-37.7958,145.765,45,2,6
-37.4481,145.7942,-37.4664,145.7356,66,2,6
-37.5094,145.8736,-37.5008,145.8142,86,2,6
-37.9078,145.7583,-37.9286,145.7386,64,2,6
-37.1058,145.5628,-37.1336,145.5861,15,2,6
-37.4536,145.8317,-37.5011,145.7692,74,2,6
-37.3897,145.5836,-37.3647,145.5378,21,2,6
-37.5661,145.5492,-37.6303,145.5186,64,2,6
-37.3933,145.8142,-37.3364,145.7461,74,2,6
-37.9033,145.8039,-37.8822,145.8306,28,2,6
-37.3889,145.9078,-37.42,146.0111,74,2,6
-37.4367,145.6192,-37.4756,145.6772,27,2,6
-37.3992,145.9022,-37.3844,146.0217,57,2,6
-37.8953,145.7256,-37.8592,145.7244,45,2,6
-37.4203,145.8006,-37.4189,145.7292,80,2,6
-37.5011,145.8953,-37.5264,145.9764,57,2,6
-37.5528,145.5428,-37.5772,145.4814,55,2,6
-37.5383,145.7597,-37.5164,145.7319,30,2,6
-37.3956,145.9311,-37.3839,146.0417,62,2,6
-37.5028,145.3094,-37.5386,145.2728,32,2,6
-37.1092,145.1628,-37.0917,145.1339,18,2,6
-37.4189,145.8461,-37.4464,145.7186,46,2,6
-37.4314,145.8081,-37.4964,145.7628,71,2,6
-37.1039,145.1667,-37.0739,145.1911,23,2,6
-37.9192,145.8594,-37.9425,145.8803,62,2,6
-37.8414,145.8528,-37.8831,145.8839,19,2,6
-37.8919,145.6914,-37.9164,145.7156,33,2,6
-37.4139,145.8203,-37.4489,145.7269,58,2,6
-37.4606,145.9008,-37.4769,145.9597,55,2,6
-37.3806,145.8869,-37.2847,145.8031,34,2,6
-37.4011,145.8242,-37.3342,145.7681,90,2,6
-37.9089,145.7633,-37.935,145.7475,76,2,6
-37.4419,145.5386,-37.4247,145.4786,39,2,6
-37.4025,145.8139,-37.4022,145.7081,66,2,6
-37.5511,145.5483,-37.6036,145.4839,50,2,6
-37.9061,145.8306,-37.8772,145.8481,39,2,6
-37.4153,145.9394,-37.395,146.0306,62,2,6
-37.8039,145.8217,-37.7794,145.7575,57,2,6
-37.8247,145.8197,-37.8664,145.7764,38,2,6
-37.0769,145.5597,-37.0647,145.6133,21,2,6
-37.9167,145.8,-37.9936,145.7778,43,2,6
-37.395,145.6247,-37.365,145.69,40,2,6
-37.35,145.5972,-37.3542,145.5194,28,2,6
-37.3603,145.6006,-37.3644,145.5544,47,2,6
-37.1097,145.4081,-37.1442,145.3833,21,2,6
-37.5692,145.5756,-37.5683,145.6525,37,2,6
-37.8378,145.9019,-37.8686,145.89,60,2,6
-37.3286,145.6108,-37.2886,145.6708,39,2,6
-37.8078,145.9308,-37.8422,145.9794,38,2,6
-37.51,145.5892,-37.5261,145.6683,18,2,6
-37.4092,145.1431,-37.47,145.1067,25,2,6
-37.4531,145.8908,-37.49,145.9836,45,2,6
-37.4181,145.8314,-37.4964,145.7564,90,2,6
-37.3828,145.6167,-37.3658,145.6831,42,2,6
-41.9917,145.5708,-42.0089,145.5183,14,2,6
-41.3369,145.9442,-41.3258,145.9975,25,2,6
-41.24,145.5953,-41.2294,145.5583,22,2,6
-41.4608,145.4469,-41.4897,145.3747,17,2,6
-37.1792,147.885,-37.1761,147.8492,105,2,6
-37.3758,147.5214,-37.3958,147.4458,83,2,6
-37.1725,147.925,-37.1714,147.8306,62,2,6
-37.2558,147.1981,-37.2947,147.1397,90,2,6
-37.2408,147.3817,-37.2425,147.3403,76,2,6
-37.3833,147.1836,-37.3828,147.1011,76,2,6
-37.2519,147.1189,-37.2464,147.0581,80,2,6
-37.3392,147.4856,-37.3814,147.4272,57,2,6
-37.1342,147.9025,-37.1592,147.8483,60,2,6
-37.1239,147.9106,-37.1347,147.8472,90,2,6
-37.2172,147.9258,-37.2619,147.8428,64,2,6
-37.1222,147.9186,-37.1289,147.8378,71,2,6
-37.2219,147.8689,-37.2731,147.8547,46,2,6
-37.2467,147.1992,-37.2731,147.1506,86,2,6
-37.1911,147.92,-37.1772,147.8222,64,2,6
-37.495,147.0208,-37.5647,147.0739,86,2,6
-37.2044,147.1933,-37.2606,147.1361,80,2,6
-37.1444,147.9981,-37.2033,148.1056,54,2,6
-37.3483,147.4933,-37.4011,147.4167,74,2,6
-37.1861,147.9403,-37.1764,147.8331,58,2,6
-37.1747,147.4769,-37.2128,147.5081,24,2,6
-37.3786,147.5283,-37.4458,147.5756,74,2,6
-37.1806,147.9144,-37.1728,147.8392,74,2,6
-37.2483,147.4061,-37.3147,147.4069,76,2,6
-37.3828,147.1747,-37.3733,147.1164,95,2,6
-37.2347,147.9189,-37.3039,147.8628,66,2,6
-37.0603,147.9283,-37.0467,147.8903,90,2,6
-37.2356,147.2056,-37.2392,147.1606,58,2,6
-37.1147,147.9064,-37.0894,147.8306,74,2,6
-37.1389,147.9214,-37.1336,147.8439,66,2,6
-37.2711,147.9706,-37.3075,147.8756,66,2,6
-37.3944,147.5633,-37.4619,147.5836,50,2,6
-37.2656,147.5283,-37.2467,147.6214,66,2,6
-37.2997,147.525,-37.25,147.6153,68,2,6
-37.1106,147.9208,-37.1167,147.8233,62,2,6
-37.39,147.1694,-37.4447,147.1433,90,2,6
-37.14,147.9903,-37.1831,148.1111,47,2,6
-37.2975,147.4858,-37.3,147.4228,66,2,6
-37.2236,147.1892,-37.2475,147.14,86,2,6
-37.1017,147.7106,-37.1503,147.7808,55,2,6
-37.1989,147.9114,-37.2297,147.8431,111,2,6
-37.2369,147.9353,-37.285,147.8497,68,2,6
-37.2808,147.1911,-37.3008,147.1169,95,2,6
-37.2008,147.9478,-37.245,148.0256,52,2,6
-37.2547,147.4028,-37.3422,147.3786,76,2,6
-37.3608,147.7172,-37.3411,147.7625,37,2,6
-37.3636,147.5372,-37.435,147.5608,66,2,6
-37.2567,147.9567,-37.3097,147.8486,64,2,6
-37.17,147.9172,-37.1658,147.8389,74,2,6
-37.1264,147.9136,-37.1347,147.8211,71,2,6
-37.2036,147.4592,-37.2286,147.4864,44,2,6
-37.3083,147.53,-37.2758,147.6247,105,2,6
-37.2606,147.3947,-37.3169,147.4,64,2,6
-37.0908,147.9517,-37.0842,147.8989,60,2,6
-37.3531,147.5283,-37.3939,147.4189,52,2,6
-37.3872,147.1744,-37.4278,147.2558,76,2,6
-37.22,147.2125,-37.2092,147.2431,90,2,6
-37.2575,147.1836,-37.2881,147.2786,90,2,6
-37.1408,147.1561,-37.1989,147.1178,62,2,6
-37.1694,147.9114,-37.1622,147.8328,80,2,6
-37.1011,147.8883,-37.1228,147.7969,37,2,6
-37.1814,147.9242,-37.1739,147.7856,48,2,6
-37.3333,147.4939,-37.3867,147.4125,52,2,6
-37.4783,147.0075,-37.5831,147.0947,64,2,6
-37.0228,147.9694,-37.02,147.8714,95,2,6
-37.0947,147.5161,-37.1072,147.5789,29,2,6
-37.0681,147.9225,-37.0514,147.8867,86,2,6
-37.3819,147.7461,-37.3708,147.7778,27,2,6
-37.3994,147.5364,-37.4528,147.56,68,2,6
-37.3167,147.4756,-37.3925,147.4083,52,2,6
-37.3903,147.2031,-37.4206,147.26,60,2,6
-37.2525,147.3769,-37.3172,147.2883,58,2,6
-37.1375,147.1694,-37.1789,147.1347,58,2,6
-37.0569,147.3306,-37.0306,147.3747,32,2,6
-37.2111,147.9353,-37.2511,147.8394,71,2,6
-37.01,147.9458,-37.0142,147.8769,66,2,6
-37.2983,147.5039,-37.36,147.4394,74,2,6
-37.0817,147.3411,-37.1003,147.3761,17,2,6
-37.1589,147.1986,-37.19,147.2481,76,2,6
-37.1697,147.9869,-37.2133,148.1242,58,2,6
-37.3389,147.5125,-37.3742,147.4278,57,2,6
-37.2572,147.3853,-37.3431,147.3025,44,2,6
-37.2386,147.4133,-37.3058,147.4167,105,2,6
-37.2061,147.2067,-37.2406,147.1503,71,2,6
-21.9842,149.3683,-21.9781,149.4194,17,2,6
-21.5292,149.1889,-21.5194,149.2211,24,2,6
-21.6994,149.0542,-21.7258,149.0289,37,2,6
-21.9042,149.2675,-21.9,149.3111,20,2,6
-21.8933,149.265,-21.9103,149.3294,22,2,6
-24.89,148.2036,-24.8319,148.2178,32,2,6
-24.9056,148.1461,-24.8658,148.1631,55,2,6
-24.9106,148.2281,-24.9356,148.2786,36,2,6
-24.6475,148.2142,-24.6711,148.2361,16,2,6
-24.4072,151.4258,-24.4153,151.4703,35,2,6
-24.5417,151.2078,-24.4833,151.2311,25,2,6
-24.4658,151.1364,-24.4136,151.1461,28,2,6
-24.5417,151.2067,-24.5106,151.1981,23,2,6
-24.5878,151.1697,-24.5264,151.1792,19,2,6
-24.3997,151.4267,-24.4075,151.4803,33,2,6
-35.0367,150.0844,-35.0397,150.0706,31,2,6
-35.0842,150.0028,-35.0692,150.0058,27,2,6
-32.8778,149.1672,-32.875,149.2211,25,2,6
-32.9903,149.9178,-33.0011,149.9658,27,2,6
-32.7317,149.3775,-32.7161,149.4181,19,2,6
-32.6844,149.3547,-32.6647,149.3483,22,2,6
-32.9828,149.5653,-33.0422,149.5378,22,2,6
-32.8697,149.3392,-32.9242,149.2978,41,2,6
-31.5803,152.5078,-31.5406,152.5125,30,2,6
-31.3442,152.2439,-31.3722,152.2467,43,2,6
-31.5689,152.3064,-31.5531,152.3369,40,2,6
-31.3283,152.0044,-31.4103,151.9917,57,2,6
-31.5975,152.305,-31.5961,152.3267,39,2,6
-31.2733,152.1447,-31.2944,152.2036,80,2,6
-31.4483,152.2422,-31.4406,152.2881,29,2,6
-31.6419,152.4569,-31.6878,152.4536,55,2,6
-31.5967,152.4244,-31.5461,152.39,30,2,6
-31.2619,152.1178,-31.3125,152.2208,47,2,6
-31.5811,152.4514,-31.5339,152.4544,43,2,6
-31.5717,152.3175,-31.5422,152.3328,40,2,6
-31.6111,152.2925,-31.6672,152.3067,15,2,6
-31.6294,152.4322,-31.7044,152.4542,28,2,6
-31.6294,152.3831,-31.6025,152.3528,42,2,6
-31.6275,152.2292,-31.6939,152.2817,30,2,6
-31.6253,152.4608,-31.6828,152.4778,43,2,6
-31.0414,152.0006,-31.0797,151.9861,50,2,6
-31.6439,152.4433,-31.7061,152.4708,35,2,6
-31.4578,152.0394,-31.4933,152.0344,35,2,6
-31.6042,152.3003,-31.5761,152.3472,34,2,6
-31.5944,152.5194,-31.5578,152.5306,47,2,6
-31.6281,152.4536,-31.69,152.4783,37,2,6
-31.6192,152.2867,-31.6611,152.2953,32,2,6
-31.3328,152.0044,-31.4244,151.9969,90,2,6
-31.6217,152.4431,-31.6686,152.475,60,2,6
-31.5972,152.5078,-31.5483,152.5111,29,2,6
-31.6417,152.4364,-31.6853,152.445,57,2,6
-31.6231,152.3142,-31.6492,152.3197,48,2,6
-31.5875,152.3811,-31.5653,152.3422,39,2,6
-31.5686,152.4614,-31.515,152.4458,31,2,6
-31.4594,152.2447,-31.4125,152.3047,21,2,6
-31.4578,152.2483,-31.4131,152.2797,28,2,6
-32.6981,150.26,-32.6844,150.3436,68,2,6
-32.6856,150.2164,-32.5956,150.2717,32,2,6
-32.7217,150.2253,-32.7425,150.1608,27,2,6
-32.6881,150.2283,-32.6544,150.3542,27,2,6
-23.6094,131.9656,-23.5872,131.9864,20,2,6
-23.6019,131.9822,-23.5811,132.0136,28,2,6
-30.8464,152.2456,-30.7725,152.31,41,2,6
-30.3925,152.7325,-30.4381,152.7672,52,2,6
-30.63,152.1583,-30.6964,152.2122,57,2,6
-30.3144,152.7864,-30.3856,152.8514,50,2,6
-30.9811,152.2669,-30.9422,152.3289,55,2,6
-30.56,152.3286,-30.6422,152.405,60,2,6
-30.3483,152.3261,-30.31,152.31,55,2,6
-30.94,152.2958,-30.9178,152.3456,66,2,6
-30.3667,152.7197,-30.4453,152.7517,24,2,6
-30.3775,152.695,-30.4375,152.6978,30,2,6
-30.345,152.2586,-30.3028,152.2894,57,2,6
-30.8383,152.2303,-30.7664,152.2828,48,2,6
-30.3194,152.7753,-30.4006,152.8603,5,2,6
-30.0531,152.1783,-30.0083,152.1442,39,2,6
-30.3256,152.9128,-30.3536,152.9003,66,2,6
-30.8508,152.2083,-30.7769,152.2753,45,2,6
-30.6417,152.1431,-30.7217,152.1928,27,2,6
-30.0881,152.0414,-30.0514,152.1067,33,2,6
-30.6731,152.1194,-30.7325,152.1908,44,2,6
-30.1964,152.9292,-30.1639,152.9889,31,2,6
-30.3817,152.6639,-30.4394,152.6517,74,2,6
-30.3172,152.9033,-30.3669,152.9003,48,2,6
-30.3144,152.8886,-30.3522,152.8911,42,2,6
-30.3758,152.6222,-30.4306,152.64,95,2,6
-30.8231,152.2244,-30.7558,152.2419,83,2,6
-30.3592,152.7586,-30.4183,152.8464,41,2,6
-30.3103,152.7911,-30.3842,152.8872,18,2,6
-30.2356,152.9006,-30.2697,152.9628,33,2,6
-30.3792,152.6967,-30.4361,152.74,44,2,6
-30.3781,152.6839,-30.4389,152.6856,52,2,6
-30.3681,152.7208,-30.405,152.7667,48,2,6
-30.5686,152.3128,-30.6456,152.39,58,2,6
-30.1542,152.4178,-30.0986,152.4661,46,2,6
-30.3489,152.3353,-30.3147,152.3033,60,2,6
-30.3425,152.7433,-30.4125,152.8011,47,2,6
-30.3692,152.6992,-30.4475,152.74,50,2,6
-30.3036,152.7833,-30.3756,152.8803,58,2,6
-30.9761,152.2814,-30.8983,152.355,66,2,6
-30.3906,152.6928,-30.4425,152.7078,71,2,6
-30.6186,152.0547,-30.6589,152.0892,55,2,6
-30.3381,152.5539,-30.3128,152.6144,30,2,6
-30.8428,152.2244,-30.7714,152.2997,60,2,6
-30.3106,152.8928,-30.3619,152.8944,42,2,6
-30.3283,152.7906,-30.4125,152.7975,68,2,6
-30.7061,151.8681,-30.7008,151.8956,90,2,6
-30.9706,151.9539,-30.9258,151.9828,66,2,6
-30.9419,151.885,-30.9253,151.9297,83,2,6
-30.7522,151.7839,-30.7825,151.7922,46,2,6
-30.6861,151.9889,-30.7217,152.0308,60,2,6
-30.7172,151.8275,-30.7347,151.9194,30,2,6
-30.6933,151.9317,-30.7425,151.9292,68,2,6
-30.5686,151.9381,-30.5864,151.9225,41,2,6
-30.8897,151.8564,-30.9156,151.9367,54,2,6
-30.9647,151.8822,-30.9517,151.9144,86,2,6
-30.5692,151.9872,-30.5983,152.0006,66,2,6
-30.6111,151.8694,-30.61,151.9117,50,2,6
-30.9864,151.9364,-30.9297,151.9647,62,2,6
-30.9189,151.0097,-30.9647,150.9833,35,2,6
-30.9764,151.8217,-30.9581,151.9108,54,2,6
-30.9589,151.1722,-31.0067,151.1939,45,2,6
-30.5531,151.8772,-30.5708,151.8917,42,2,6
-30.5494,151.9181,-30.5842,151.8969,33,2,6
-30.7158,151.845,-30.7506,151.9333,52,2,6
-30.8367,151.8308,-30.7881,151.8267,80,2,6
-30.5881,151.9617,-30.5914,151.9128,47,2,6
-30.8622,151.8544,-30.9108,151.9292,35,2,6
-30.7464,151.7631,-30.7794,151.7847,41,2,6
-29.125,151.9267,-29.1831,151.8753,29,2,6
-29.1678,151.8803,-29.1694,151.8528,25,2,6
-29.1619,151.9375,-29.2117,151.9294,40,2,6
-29.1175,151.9158,-29.1533,151.8361,21,2,6
-24.2658,150.9025,-24.2114,150.8983,26,2,6
-24.1833,150.8036,-24.1458,150.8506,14,2,6
-23.8036,150.58,-23.7969,150.6333,16,2,6
-23.7942,150.5689,-23.7653,150.6222,22,2,6
-43.2222,146.8331,-43.1856,146.8842,26,2,6
-43.2258,146.8731,-43.1967,146.9319,37,2,6
-43.2689,146.8972,-43.2942,146.9214,6,2,6
-36.2606,147.4672,-36.2792,147.4228,46,2,6
-36.5547,147.9714,-36.5514,147.9072,74,2,6
-36.3197,147.3369,-36.3344,147.3036,33,2,6
-36.4522,147.7067,-36.4031,147.7817,71,2,6
-36.5283,147.9864,-36.5525,148.0567,71,2,6
-36.8264,147.9561,-36.7733,147.8933,36,2,6
-36.3217,147.5347,-36.3358,147.4322,39,2,6
-36.7014,147.3747,-36.6697,147.42,80,2,6
-36.5125,147.9644,-36.4442,148.0489,60,2,6
-36.2842,147.4944,-36.2861,147.4556,48,2,6
-36.1083,147.5967,-36.0531,147.5633,48,2,6
-36.8661,147.1564,-36.8328,147.0797,35,2,6
-36.9103,147.5075,-36.9217,147.4614,66,2,6
-36.2678,147.4956,-36.2811,147.3925,41,2,6
-36.6639,147.3867,-36.6381,147.4219,74,2,6
-36.4464,147.9872,-36.3906,148.0364,50,2,6
-36.7992,147.9764,-36.7867,147.8856,37,2,6
-36.8861,147.1628,-36.8494,147.0792,40,2,6
-36.5017,147.9914,-36.4381,148.0725,26,2,6
-36.4067,147.6483,-36.3872,147.5678,44,2,6
-36.4994,147.9294,-36.4539,147.8292,48,2,6
-36.3108,147.3283,-36.3364,147.2861,31,2,6
-16.145,145.0025,-16.09,145.0453,58,2,6
-16.335,145.0464,-16.3561,145.0247,40,2,6
-16.3306,145.0436,-16.3675,145.0833,29,2,6
-16.1286,145.0081,-16.0658,145.0289,40,2,6
-16.5567,145.3992,-16.5158,145.4108,20,2,6
-16.3522,145.0558,-16.3942,145.0661,26,2,6
-16.4064,145.1597,-16.3767,145.1178,45,2,6
-16.5872,145.4133,-16.5614,145.4694,13,2,6
-17.1272,144.89,-17.1472,144.8578,17,2,6
-37.3267,149.0142,-37.3664,149.0183,45,2,6
-37.2194,149.1628,-37.2683,149.1514,38,2,6
-37.3072,149.0294,-37.3536,149.0306,55,2,6
-37.2178,149.0408,-37.2753,149.1231,44,2,6
-37.3067,149.0072,-37.3831,149.0144,58,2,6
-37.3011,149.0017,-37.3494,149.0225,86,2,6
-37.4411,149.1069,-37.4792,149.1325,27,2,6
-37.2275,149.0669,-37.2475,149.1186,54,2,6
-37.1847,149.1308,-37.2194,149.1461,64,2,6
-37.4417,149.1156,-37.4778,149.17,20,2,6
-23.5964,132.0006,-23.5811,132.0136,31,2,6
-18.895,146.0056,-18.8442,146.0156,41,2,6
-18.9308,146.1211,-18.8667,146.1642,37,2,6
-18.9389,146.1122,-18.8844,146.1867,35,2,6
-18.9103,146.0078,-18.8425,146.0294,43,2,6
-18.9264,146.0594,-18.8317,146.0508,28,2,6
-18.9444,146.1086,-18.8711,146.1669,42,2,6
-18.9161,146.0686,-18.8478,146.1444,35,2,6
-18.8628,145.9283,-18.8206,145.9333,40,2,6
-18.8733,145.9458,-18.8325,145.9769,46,2,6
-18.8031,145.8942,-18.7661,145.9478,19,2,6
-18.8711,145.9356,-18.7956,145.9603,31,2,6
-18.835,145.9086,-18.7847,145.9594,15,2,6
-18.8847,145.9994,-18.8425,146.0294,40,2,6
-18.8683,145.9722,-18.8083,145.9903,32,2,6
-18.8883,145.9819,-18.8361,146.0081,28,2,6
-18.8669,145.9661,-18.8164,145.9911,35,2,6
-18.8389,145.9489,-18.8014,145.9775,45,2,6
-18.8978,145.9825,-18.8317,146.0508,26,2,6
-18.8156,145.8944,-18.7464,145.945,16,2,6
-18.8517,145.9403,-18.8256,145.9781,45,2,6
-18.8689,145.9222,-18.8328,145.9328,40,2,6
-18.8572,145.9583,-18.8089,145.9736,45,2,6
-18.8147,145.8819,-18.735,145.94,17,2,6
-18.7922,145.8756,-18.7119,145.9342,16,2,6
-37.3317,148.8578,-37.3939,148.885,57,2,6
-37.5569,148.7067,-37.6114,148.6747,38,2,6
-37.3436,148.85,-37.3769,148.8903,90,2,6
-37.1269,148.0531,-37.1572,148.1272,95,2,6
-37.2133,148.0256,-37.2569,148.0308,47,2,6
-37.3297,148.1042,-37.3606,148.1572,39,2,6
-37.0978,148.0606,-37.1342,148.1397,74,2,6
-37.2808,148.1111,-37.3139,148.1756,41,2,6
-37.3236,148.8669,-37.4069,148.8844,50,2,6
-37.3208,148.1083,-37.3392,148.1497,40,2,6
-37.3392,148.6333,-37.3864,148.6667,41,2,6
-37.1678,148.0008,-37.2411,148.0094,64,2,6
-37.3444,148.3064,-37.3539,148.2631,40,2,6
-37.2619,148.0844,-37.3069,148.0575,27,2,6
-37.3247,148.8572,-37.4056,148.875,60,2,6
-37.1792,148.1747,-37.2194,148.1347,66,2,6
-37.3619,148.9753,-37.3831,149.0144,50,2,6
-37.0353,148.2886,-37.0094,148.3392,33,2,6
-37.3286,148.6428,-37.3781,148.6814,14,2,6
-37.4231,148.1142,-37.4406,148.1492,45,2,6
-37.2703,148.9233,-37.3664,149.0183,55,2,6
-37.3181,148.2997,-37.3389,148.2703,27,2,6
-36.7678,145.8869,-36.7517,145.9389,24,2,6
-36.7403,145.8944,-36.7167,145.8683,25,2,6
-27.8622,152.3061,-27.8372,152.3347,60,2,6
-27.3589,152.1742,-27.3617,152.2378,37,2,6
-27.1164,152.7636,-27.1575,152.7728,27,2,6
-27.2358,152.2233,-27.265,152.2347,23,2,6
-27.0911,152.6756,-27.1139,152.6536,44,2,6
-27.3531,152.1714,-27.3608,152.2264,33,2,6
-27.1169,152.7736,-27.16,152.775,21,2,6
-27.0978,152.7433,-27.135,152.7506,40,2,6
-27.0606,152.7778,-27.0208,152.7656,18,2,6
-27.1172,152.8006,-27.1128,152.8411,21,2,6
-22.4867,116.69,-22.4617,116.6644,12,2,6
-35.7253,148.0931,-35.7342,148.0311,43,2,6
-35.6,148.1919,-35.5644,148.2417,47,2,6
-35.7942,148.125,-35.8125,148.0725,27,2,6
-35.5903,148.2164,-35.5731,148.2481,54,2,6
-35.3558,148.5175,-35.3811,148.4267,41,2,6
-35.7092,148.11,-35.7033,148.0486,29,2,6
-35.3369,148.4886,-35.3489,148.3992,40,2,6
-35.6458,148.2189,-35.605,148.2778,68,2,6
-35.5944,148.1872,-35.5603,148.2247,58,2,6
-35.1456,148.5981,-35.1092,148.6808,27,2,6
-35.8547,148.2586,-35.8914,148.1817,25,2,6
-35.2781,148.4022,-35.3303,148.3611,44,2,6
-35.6631,148.1792,-35.6244,148.2831,55,2,6
-35.8231,148.1469,-35.8964,148.1306,24,2,6
-35.7567,148.1658,-35.7853,148.1011,28,2,6
-35.6406,148.1858,-35.5789,148.2319,66,2,6
-35.7014,148.095,-35.6856,148.0544,39,2,6
-35.7961,148.1378,-35.7953,148.0925,29,2,6
-35.9517,148.1894,-36.0067,148.1064,27,2,6
-35.7156,148.1353,-35.6972,148.0586,39,2,6
-35.6439,148.1525,-35.6583,148.0747,27,2,6
-35.5761,148.1633,-35.5283,148.1847,27,2,6
-28.9061,151.6836,-28.9517,151.6286,43,2,6
-34.3169,149.9981,-34.2967,150.0331,54,2,6
-34.1636,149.5739,-34.1458,149.615,14,2,6
-28.6286,153.0722,-28.6528,153.1139,25,2,6
-28.1561,153.1919,-28.1642,153.2217,29,2,6
-28.0925,153.1872,-28.0725,153.1628,27,2,6
-28.1422,153.1828,-28.1381,153.1542,29,2,6
-28.1958,153.2678,-28.1508,153.3147,35,2,6
-28.0928,153.1919,-28.0569,153.1808,23,2,6
-28.2036,153.2644,-28.2103,153.2322,41,2,6
-28.0628,153.1347,-28.0369,153.1433,28,2,6
-28.6331,153.205,-28.6422,153.2167,14,2,6
-28.3861,153.36,-28.3625,153.3528,18,2,6
-25.1122,151.7267,-25.0756,151.7367,19,2,6
-25.2244,151.7056,-25.2289,151.7428,20,2,6
-33.7322,150.0728,-33.7497,150.19,58,2,6
-33.6883,150.0483,-33.6858,150.1097,38,2,6
-33.7061,150.0836,-33.6847,150.1225,43,2,6
-33.6819,150.0472,-33.6525,150.0906,33,2,6
-33.7628,150.2264,-33.7689,150.1944,57,2,6
-33.3225,150.1583,-33.2881,150.125,24,2,6
-31.7131,151.9414,-31.6944,151.9711,40,2,6
-31.3203,151.3578,-31.3447,151.2928,35,2,6
-31.7811,151.4369,-31.7797,151.3814,39,2,6
-31.5547,151.7681,-31.6286,151.7233,32,2,6
-31.8408,151.5656,-31.8133,151.6217,64,2,6
-31.8717,151.4108,-31.8453,151.3636,50,2,6
-31.5567,151.1664,-31.5711,151.1197,40,2,6
-31.4911,151.4156,-31.5706,151.42,60,2,6
-31.6247,151.7706,-31.6511,151.7319,47,2,6
-31.3861,151.2517,-31.3297,151.2533,60,2,6
